id,listing_id,url,source,residential_complex_id,residential_complex_name,rooms,area,living_area,kitchen_area,floor,total_floors,price_usd,price_local,price_per_m2,house_type,year_built,building_series,ceiling_height,condition,bathroom,balcony,parking,furniture,floor_type,heating,security,internet,documents,offer_type,address,district,latitude,longitude,parsed_at,updated_at,is_active
13427,1007258811,https://krisha.kz/a/show/1007258811?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=6668,krisha.kz,,Evolution,3,70.0,,15.0,11.0,12.0,115934,59000000,1656,монолитный,2025,,3.0,,2 с/у и более,лоджия,паркинг,,,,"охрана, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,Туран 39 — ТЦ Хан-Шатыр,Нура р-н,51.128945243225,71.402328014156,2026-01-05T14:52:41.065167,,1
13428,760628313,https://krisha.kz/a/show/760628313?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=1536,krisha.kz,,Араби,1,39.7,,6.0,4.0,5.0,42247,21500000,1064,кирпичный,2018,,2.7,требует ремонта,совмещенный,балкон,паркинг,частично,ламинат,,"домофон, видеонаблюдение",,,,Е495 52 — Мангилик Ел - Хусейн Бен Талал,Есильский р-н,51.076166320492,71.43144624571,2026-01-05T14:52:58.230845,,1
13429,1008352394,https://krisha.kz/a/show/1008352394,krisha.kz,,Femida,2,54.0,,,1.0,9.0,50893,25900000,942,кирпичный,2020,,,,,,,,,,,,,,Кургальжинское шоссе 22/1,Есильский р-н,51.154508278011,71.362131943024,2026-01-05T14:53:22.936866,,1
13430,1007706814,https://krisha.kz/a/show/1007706814?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=12080,krisha.kz,,MoD. Style,3,90.0,,,7.0,9.0,127723,65000000,1419,монолитный,2026,,3.0,черновая отделка,2 с/у и более,,паркинг,,,,"кодовый замок, видеонаблюдение, видеодомофон",,,,Турар Рыскулов 18/1,Есильский р-н,51.079841855451,71.431759959676,2026-01-05T14:53:36.732994,,1
13431,1006016344,https://krisha.kz/a/show/1006016344?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15641,krisha.kz,,Sezim Qala,2,59.0,,10.4,14.0,22.0,77616,39500000,1315,монолитный,2021,,2.7,,,балкон,паркинг,полностью,ламинат,,"решетки на окнах, охрана, домофон, сигнализация, видеонаблюдение",,,,Роза Бағланова 6,Нура р-н,51.115762819981,71.393014967224,2026-01-05T14:53:53.959094,,1
13432,1006782003,https://krisha.kz/a/show/1006782003?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=18090,krisha.kz,,Данияр,3,92.0,,12.3,7.0,9.0,74276,37800000,807,кирпичный,2004,,2.7,,совмещенный,лоджия,,,ламинат,,"домофон, видеонаблюдение",,,,Сабыра Рахимова 22 — ЦОН,р-н Байконур,51.162998076781,71.438790913878,2026-01-05T14:54:02.613781,,1
13433,697180692,https://krisha.kz/a/show/697180692?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14332,krisha.kz,,MIAMI,3,71.0,,,,,108074,55000000,1522,монолитный,2023,,2.75,,совмещенный,,паркинг,полностью,ламинат,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",,,,Сыганак 13,Есильский р-н,51.130518936925,71.38139446843,2026-01-05T14:54:30.350066,,1
13434,1005817689,https://krisha.kz/a/show/1005817689?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=7395,krisha.kz,,Rio de Janeiro,1,39.0,,,,,39103,19900000,1002,кирпичный,2023,,3.0,,совмещенный,лоджия,паркинг,,,,"домофон, видеонаблюдение, видеодомофон",,,,Бейбарыс Султан,Сарыарка р-н,51.171244320395,71.354982625656,2026-01-05T14:55:37.488836,,1
13435,1007938151,https://krisha.kz/a/show/1007938151?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=18695,krisha.kz,,Expo New Life-2,1,43.7,,12.5,3.0,8.0,62879,32000000,1438,монолитный,2020,,3.0,"не новый, но аккуратный ремонт",совмещенный,лоджия,паркинг,полностью,ламинат,,"кодовый замок, видеодомофон",,,,Мангилик Ел 51/2,Есильский р-н,51.095211495227,71.422887760093,2026-01-05T14:55:46.747612,,1
13436,1007026743,https://krisha.kz/a/show/1007026743,krisha.kz,,Green Park,2,47.8,,,5.0,9.0,59932,30500000,1253,монолитный,2018,,2.7,,совмещенный,лоджия,паркинг,,,,,,,,Анет баба 1 — Сыганак Анет баба,Нура р-н,51.131061139306,71.381735801697,2026-01-05T14:56:04.105377,,1
13437,1003881392,https://krisha.kz/a/show/1003881392?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=4915,krisha.kz,,Хайвил Астана,2,63.0,,30.0,14.0,18.0,92354,47000000,1465,монолитный,2009,,3.0,,2 с/у и более,,паркинг,полностью,,,"домофон, кодовый замок, сигнализация, видеодомофон",,,,"Байтурсынова — Президентский парк, Триатлон парк",Алматы р-н,51.128569487287,71.459663193673,2026-01-05T14:56:33.795058,,1
13438,1006900830,https://krisha.kz/a/show/1006900830,krisha.kz,,Gloria,2,71.0,,,8.0,9.0,119864,61000000,1688,монолитный,2022,,3.0,,совмещенный,балкон,паркинг,полностью,ламинат,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",,,,Бокейхана 24 — Бухар Жырау,Есильский р-н,51.100124989663,71.431773944819,2026-01-05T14:56:55.463676,,1
13439,687346103,https://krisha.kz/a/show/687346103?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=316,krisha.kz,,Sati Park House,2,45.2,,,7.0,8.0,70739,36000000,1565,кирпичный,2025,,3.0,,совмещенный,,паркинг,без мебели,,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",,,,Мангилик Ел — Е497,Есильский р-н,51.073174,71.420431,2026-01-05T14:57:04.865204,,1
13440,1008184417,https://krisha.kz/a/show/1008184417?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=2825,krisha.kz,,Хайвил Астана,3,75.0,,,2.0,28.0,113969,58000000,1519,монолитный,2016,,,"не новый, но аккуратный ремонт",2 с/у и более,балкон,паркинг,полностью,паркет,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,Ахмет Байтурсынулы 10/1,Сарайшык р-н,51.128569487287,71.459663193673,2026-01-05T14:57:38.732374,,1
13441,761252786,https://krisha.kz/a/show/761252786?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11862,krisha.kz,,Карамель,2,52.0,,9.3,1.0,3.0,52072,26500000,1001,кирпичный,2021,,2.7,,совмещенный,несколько балконов или лоджий,рядом охраняемая стоянка,частично,линолеум,,"охрана, домофон, видеонаблюдение",,,,Коргалжынское шоссе 132 — После заправки Тайм рядом строишися Жк Happi end,Есильский р-н,51.118602613195,71.27645187349,2026-01-05T14:57:48.238853,,1
13442,1007354852,https://krisha.kz/a/show/1007354852?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=532,krisha.kz,,Landmark,4,135.0,,17.0,8.0,21.0,280992,143000000,2081,монолитный,2020,,3.0,,2 с/у и более,несколько балконов или лоджий,,частично,ламинат,,"охрана, сигнализация, видеонаблюдение, видеодомофон",,,,"Достык 8 — КЕРУЕН,Хан Шатыр,Байтерек",Есильский р-н,51.126829261962,71.419699469589,2026-01-05T14:57:56.469225,,1
13443,1007521625,https://krisha.kz/a/show/1007521625?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11618,krisha.kz,,GreenLine.Tokyo,1,46.0,,,11.0,12.0,81546,41500000,1772,монолитный,2019,,3.0,свежий ремонт,совмещенный,лоджия,паркинг,полностью,,,,,,,Мухамедханова 4Б — Угол Толе Би,Нура р-н,51.136973810677,71.400415301089,2026-01-05T14:58:05.286748,,1
13444,1006707187,https://krisha.kz/a/show/1006707187?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20426,krisha.kz,,Highvill Ishim C,3,91.0,,,17.0,21.0,127723,65000000,1403,монолитный,2021,,2.8,черновая отделка,2 с/у и более,,паркинг,,,,"кодовый замок, видеонаблюдение, видеодомофон",,,,Калдаякова 3,Алматы р-н,51.118959214639,71.458147725662,2026-01-05T14:58:20.589804,,1
13445,1008368042,https://krisha.kz/a/show/1008368042?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=9807,krisha.kz,,Qazyna,4,110.0,,,7.0,9.0,121829,62000000,1107,монолитный,2023,,2.7,свежий ремонт,2 с/у и более,,паркинг,частично,ламинат,,,,,,Байтурсынова — Нурмагамбетова,Алматы р-н,51.121769443182,71.482686675997,2026-01-05T14:58:28.035291,,1
13446,1008369334,https://krisha.kz/a/show/1008369334,krisha.kz,,Nova City,2,54.9,,,7.0,9.0,64844,33000000,1181,панельный,2017,,,,,,,,,,,,,,Аль-Фараби 34/3 — Улы Дала,,51.089161992592,71.452277400417,2026-01-05T14:58:50.247473,,1
13447,1007827794,https://krisha.kz/a/show/1007827794?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=12259,krisha.kz,,Apple City,2,64.7,,,1.0,10.0,88424,45000000,1366,монолитный,2021,,3.0,,,,паркинг,,,,,,,,Бокейхана 25 — самая низкая цена,Есильский р-н,51.087586011104,71.42876353873,2026-01-05T14:59:33.904908,,1
13448,1007837199,https://krisha.kz/a/show/1007837199?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=9517,krisha.kz,,Washington,1,36.5,,9.0,8.0,10.0,51089,26000000,1399,кирпичный,2025,,3.0,черновая отделка,,,паркинг,,,,,,,,Алихан Бокейхан 13 — Орынбор и БокейХана,Есильский р-н,51.10701694603,71.435825313243,2026-01-05T14:59:43.910658,,1
13449,1007781769,https://krisha.kz/a/show/1007781769?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=16276,krisha.kz,,,2,48.0,,9.0,5.0,6.0,45194,23000000,941,панельный,1994,,2.5,"не новый, но аккуратный ремонт",совмещенный,лоджия,,полностью,ламинат,,видеонаблюдение,,,,Куйши дина — Кудайбердыулы куйшидина,Алматы р-н,51.158179,71.492305,2026-01-05T15:00:04.583284,,1
13450,1008309249,https://krisha.kz/a/show/1008309249?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=19921,krisha.kz,,,1,36.0,,,2.0,6.0,30457,15500000,846,иной,1988,,,,,,,,,,,,,,Дукенулы 34/1,Сарыарка р-н,51.179425,71.43413,2026-01-05T15:00:13.917932,,1
13451,1005551577,https://krisha.kz/a/show/1005551577?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14051,krisha.kz,,Aiva,3,86.0,,,9.0,9.0,131653,67000000,1530,монолитный,2023,,3.0,свежий ремонт,2 с/у и более,,паркинг,полностью,паркет,,"охрана, домофон, кодовый замок, видеодомофон, консьерж",,,,E-669 13/1,Есильский р-н,51.088325300941,71.481204541957,2026-01-05T15:00:20.455416,,1
13452,1007656750,https://krisha.kz/a/show/1007656750?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=811,krisha.kz,,Томирис,3,74.0,,13.0,3.0,24.0,78599,40000000,1062,монолитный,2020,,2.8,свежий ремонт,2 с/у и более,несколько балконов или лоджий,паркинг,,ламинат,,"решетки на окнах, охрана, домофон, кодовый замок, видеонаблюдение, консьерж",,,,Сафуан Шаймерденов 8 — Байтурсынова,Алматы р-н,51.112592516137,71.536990330024,2026-01-05T15:00:29.232483,,1
13453,1004357152,https://krisha.kz/a/show/1004357152?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=3058,krisha.kz,,Talmas,2,63.0,,13.4,2.0,9.0,102179,52000000,1621,монолитный,2024,,3.0,,совмещенный,лоджия,паркинг,полностью,ламинат,,"охрана, кодовый замок, видеонаблюдение, видеодомофон",,,,Мангилик ел 68 — Напротив новый мечети,Есильский р-н,51.074662448737,71.420694877944,2026-01-05T15:00:36.007255,,1
13454,1008339523,https://krisha.kz/a/show/1008339523?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14778,krisha.kz,,Табысты,2,50.0,,,11.0,16.0,53054,27000000,1061,монолитный,2023,,2.8,,,,паркинг,,,,,,,,Е430 4,Нура р-н,51.147022725382,71.361820004507,2026-01-05T15:00:51.621926,,1
13455,1004566385,https://krisha.kz/a/show/1004566385?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=3843,krisha.kz,,Manar,4,95.5,,9.3,1.0,9.0,144426,73500000,1512,кирпичный,2025,,3.0,свежий ремонт,2 с/у и более,,паркинг,частично,ламинат,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",,,,Е 496 7,Есильский р-н,51.071897779671,71.423572116688,2026-01-05T15:01:01.536125,,1
13456,1003249743,https://krisha.kz/a/show/1003249743?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=3250,krisha.kz,,Шанырак на Дукенулы,2,64.0,,,5.0,12.0,50107,25500000,782,кирпичный,2010,,2.7,"не новый, но аккуратный ремонт",,,паркинг,частично,,,,,,,Дукенулы 38,Сарыарка р-н,51.180855836951,71.437125656451,2026-01-05T15:01:07.964406,,1
13457,1008359241,https://krisha.kz/a/show/1008359241?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11334,krisha.kz,,,2,69.0,,,5.0,9.0,74669,38000000,1082,кирпичный,2004,,,,,,,,,,,,,,ул. Куйши Дина,Алматы р-н,51.148888244139,71.477512984131,2026-01-05T15:01:23.804651,,1
13458,1005466023,https://krisha.kz/a/show/1005466023?srchid=019b7a23-b115-7b9f-b72e-176c653b507b&srchtype=filter&srchpos=3439,krisha.kz,,Жетiген,4,168.0,,,9.0,10.0,225973,115000000,1345,кирпичный,2017,,3.0,,2 с/у и более,несколько балконов или лоджий,паркинг,полностью,ламинат,,"охрана, домофон, сигнализация, видеонаблюдение",,,,Касым Аманжолова 24 — Нажимеденова,Алматы р-н,51.11705443815,71.473420498362,2026-01-05T15:01:32.838517,,1
13459,1006624525,https://krisha.kz/a/show/1006624525?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=314,krisha.kz,,Кен Дала,2,51.4,,7.2,8.0,10.0,69756,35500000,1357,монолитный,2020,,2.7,свежий ремонт,совмещенный,балкон,паркинг,полностью,ламинат,,"домофон, видеонаблюдение, видеодомофон",,,,Туран 58 — Пересечение улиц Улы Дала и Туран,Есильский р-н,51.101276,71.396311,2026-01-05T15:01:41.054832,,1
13460,1008287139,https://krisha.kz/a/show/1008287139?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=11446,krisha.kz,,Абай на Отырар - Габдуллина,3,93.6,,,10.0,18.0,92157,46900000,984,монолитный,2006,,3.0,,,,паркинг,,,,,,,,Отырар 4/2,р-н Байконур,51.167669199445,71.432259226567,2026-01-05T15:02:11.681021,,1
13461,1008311032,https://krisha.kz/a/show/1008311032?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20103,krisha.kz,,Sat City,3,83.6,,,14.0,16.0,102179,52000000,1222,монолитный,2021,,3.0,,,,паркинг,,,,,,,,Санжара Асфендиярова 3,Нура р-н,51.131985766158,71.375907137408,2026-01-05T15:02:33.841598,,1
13462,1008209305,https://krisha.kz/a/show/1008209305,krisha.kz,,Daryn,1,38.0,,12.0,2.0,10.0,52072,26500000,1370,кирпичный,2023,,3.0,,,,паркинг,,,,,,,,Кенесары,р-н Байконур,51.164485099332,71.456210085711,2026-01-05T15:03:04.862934,,1
13463,1006960515,https://krisha.kz/a/show/1006960515?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=19746,krisha.kz,,Ак Шанырак,1,65.0,,,6.0,18.0,56002,28500000,861,монолитный,2020,,3.0,"не новый, но аккуратный ремонт",,балкон,паркинг,полностью,ламинат,,"домофон, кодовый замок, видеонаблюдение",,,,Момышулы 2Г,Алматы р-н,51.133599,71.46134,2026-01-05T15:03:33.677274,,1
13464,1007851986,https://krisha.kz/a/show/1007851986?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=8399,krisha.kz,,Сатурн,2,50.0,,11.0,5.0,9.0,58949,30000000,1178,кирпичный,2021,,2.7,,совмещенный,балкон и лоджия,паркинг,частично,ламинат,,"домофон, кодовый замок, видеонаблюдение",,,,Ахмет Байтурсынулы 39 — Хазрет сұлтан мешіті,Сарайшык р-н,51.121003577197,71.502519709986,2026-01-05T15:03:42.705553,,1
13465,1007271948,https://krisha.kz/a/show/1007271948,krisha.kz,,Арман кала,2,49.0,,12.0,4.0,9.0,57967,29500000,1183,монолитный,2015,,2.7,,совмещенный,лоджия,рядом охраняемая стоянка,полностью,ламинат,,"видеонаблюдение, видеодомофон",,,,Бухар Жырау 30/1 — Туркестан,Есильский р-н,51.098979,71.425515,2026-01-05T15:03:49.906491,,1
13466,1008100768,https://krisha.kz/a/show/1008100768?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=22090,krisha.kz,,GreenLine. Silva,4,118.5,,,2.0,17.0,159163,81000000,1343,монолитный,2025,,3.0,черновая отделка,2 с/у и более,лоджия,паркинг,,,,"кодовый замок, видеонаблюдение, видеодомофон",,,,Е-899 5 — ГОРЯЧЕЕ!!!,Нура р-н,51.137396875347,71.388328781983,2026-01-05T15:04:37.985389,,1
13467,1008295404,https://krisha.kz/a/show/1008295404?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=21959,krisha.kz,,Торлет,1,27.2,,,10.0,14.0,29081,14800000,1069,монолитный,2012,,2.7,,совмещенный,балкон,паркинг,,,,,,,,Косшыгулулы 10 — 10 поликлиника,Сарыарка р-н,51.169437369595,71.39136509577,2026-01-05T15:05:01.373432,,1
13468,1007438947,https://krisha.kz/a/show/1007438947,krisha.kz,,Шахристан,2,68.3,,,9.0,10.0,66809,34000000,978,монолитный,2021,,2.7,,2 с/у и более,,паркинг,,,,,,,,Кордай 100,Алматы р-н,51.126377641948,71.510139712565,2026-01-05T15:05:10.346847,,1
13469,1008130657,https://krisha.kz/a/show/1008130657,krisha.kz,,UIA.DARYN,1,39.6,,,9.0,9.0,64844,33000000,1637,монолитный,2026,,3.3,,раздельный,балкон,паркинг,,,,,,,,Улы Дала 14,Нура р-н,51.102022,71.507936,2026-01-05T15:05:21.391709,,1
13470,1006279136,https://krisha.kz/a/show/1006279136?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=16244,krisha.kz,,Мерей Интерконти,5,191.6,,17.5,6.0,20.0,127723,65000000,666,монолитный,2006,,2.8,свежий ремонт,2 с/у и более,несколько балконов или лоджий,паркинг,полностью,паркет,,"домофон, консьерж",,,,Абая 45/1,р-н Байконур,51.169579860934,71.429905759069,2026-01-05T15:05:44.759595,,1
13471,1002770432,https://krisha.kz/a/show/1002770432?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=7819,krisha.kz,,,2,60.0,,,4.0,5.0,33404,17000000,556,кирпичный,1990,,2.5,,раздельный,балкон,,полностью,ламинат,,,,,,кеменгерулы,р-н Байконур,51.205774,71.396581,2026-01-05T15:06:02.431718,,1
13472,1003064590,https://krisha.kz/a/show/1003064590?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=5680,krisha.kz,,Golden Residence,3,93.0,,10.88,11.0,13.0,131653,67000000,1415,монолитный,2024,,3.3,,,,паркинг,,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон",,,,Байтурсынулы 29/2,Алматы р-н,51.123592123543,71.488210644673,2026-01-05T15:06:31.247794,,1
13473,1007375241,https://krisha.kz/a/show/1007375241,krisha.kz,,Respublika,3,72.0,,,13.0,18.0,106109,54000000,1473,монолитный,2024,,3.0,,совмещенный,несколько балконов или лоджий,паркинг,полностью,ламинат,,"охрана, домофон, кодовый замок, видеонаблюдение, видеодомофон",,,,Е-36 4,Нура р-н,51.128204596981,71.38541221575,2026-01-05T15:06:39.303497,,1
13474,1003998780,https://krisha.kz/a/show/1003998780?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=6004,krisha.kz,,Zangar,3,75.6,,,5.0,16.0,147373,75000000,1949,монолитный,2024,,3.0,свежий ремонт,раздельный,лоджия,паркинг,полностью,ламинат,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,Улы дала 37 — Ботанический сад,Есильский р-н,51.098894,71.407217,2026-01-05T15:06:47.623793,,1
13475,1007175857,https://krisha.kz/a/show/1007175857?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15285,krisha.kz,,,3,94.0,,10.0,5.0,9.0,88424,45000000,940,монолитный,2021,,2.8,,раздельный,лоджия,паркинг,полностью,,,,,,,Байтурсынова 40,Сарайшык р-н,51.112784,71.542458,2026-01-05T15:07:08.918504,,1
13476,1003654191,https://krisha.kz/a/show/1003654191?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=16387,krisha.kz,,Turan Palace,8,330.0,,,16.0,17.0,461771,235000000,1399,монолитный,2024,,3.0,свежий ремонт,,,паркинг,,,,,,,,Туран 83/1 — Шикарный дизайнерский ремонт!,Нура р-н,51.085090503896,71.386858295729,2026-01-05T15:07:17.065761,,1
13477,1007987844,https://krisha.kz/a/show/1007987844?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14987,krisha.kz,,Washington,2,62.0,,10.0,6.0,10.0,84494,43000000,1362,кирпичный,2025,,3.0,,совмещенный,лоджия,паркинг,без мебели,,,"охрана, домофон, кодовый замок, сигнализация, видеонаблюдение",,,,"мкр Комсомольский, Алихан бокейхана — Триумфальная арка",Есильский р-н,51.107059323149,71.43589497983,2026-01-05T15:07:33.865687,,1
13478,1007802088,https://krisha.kz/a/show/1007802088,krisha.kz,,Изобилие,1,30.0,,,4.0,10.0,38317,19500000,1277,монолитный,2011,,2.7,"не новый, но аккуратный ремонт",совмещенный,балкон,паркинг,частично,ламинат,,"домофон, видеонаблюдение",,,,Тархана 9,р-н Байконур,51.160682725688,71.451771217981,2026-01-05T15:07:53.149267,,1
13479,1008259527,https://krisha.kz/a/show/1008259527?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=22199,krisha.kz,,Alau,2,56.1,,,13.0,19.0,87441,44500000,1558,монолитный,2020,,3.0,,,,паркинг,,,,,,,,Кабанбай батыр 49а,Нура р-н,51.100650172125,71.405317175582,2026-01-05T15:08:02.721214,,1
13480,1007634762,https://krisha.kz/a/show/1007634762?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=1464,krisha.kz,,,2,45.0,,8.0,3.0,5.0,38426,19555500,853,кирпичный,1980,,,свежий ремонт,,,,,,,,,,,Потанина 13/1 — Магазин Московский,Сарыарка р-н,51.186576241327,71.404366109485,2026-01-05T15:08:12.472112,,1
13481,1007858747,https://krisha.kz/a/show/1007858747?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=20314,krisha.kz,,,3,75.0,,10.0,2.0,5.0,56984,29000000,759,,2005,,2.8,свежий ремонт,раздельный,балкон,,частично,ламинат,,,,,,Рыскулбекова — Кудайбердыулы,Алматы р-н,51.155090791979,71.499689940081,2026-01-05T15:08:22.087825,,1
13482,1008145076,https://krisha.kz/a/show/1008145076?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=22494,krisha.kz,,,1,44.3,,,14.0,16.0,45194,23000000,1020,монолитный,2015,,,,,,,,,,домофон,,,,Ч. Айтматова 27 — ГОРЯЧАЯ ЦЕНА!!!,Нура р-н,51.13163650809,71.359923457672,2026-01-05T15:09:13.867797,,1
13483,1008363388,https://krisha.kz/a/show/1008363388?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=10937,krisha.kz,,,3,58.8,,,4.0,5.0,44212,22500000,751,панельный,1975,,,,,,,,,,,,,,Шалкоде 3,Алматы р-н,51.123017,71.520602,2026-01-05T15:09:32.259559,,1
13484,1004597246,https://krisha.kz/a/show/1004597246,krisha.kz,,Alpamys,2,66.0,,,,,90389,46000000,1369,кирпичный,2021,,3.0,,совмещенный,балкон,паркинг,полностью,ламинат,,"домофон, сигнализация, видеонаблюдение",,,,Улы Дала 33/1,Нура р-н,51.101004509663,71.40182605911,2026-01-05T15:09:40.107898,,1
13485,1008213652,https://krisha.kz/a/show/1008213652?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=6634,krisha.kz,,Arena Towers 2,2,50.0,,,,,91961,46800000,1839,монолитный,2025,,3.0,,,,паркинг,,,,,,,,Туран 57а,Есильский р-н,51.089838,71.423773,2026-01-05T15:09:48.987050,,1
13486,1007579623,https://krisha.kz/a/show/1007579623?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15241,krisha.kz,,Номад,3,87.0,,16.0,5.0,12.0,81546,41500000,937,кирпичный,2015,,2.8,,раздельный,балкон и лоджия,паркинг,полностью,ламинат,,"решетки на окнах, охрана, домофон, кодовый замок, сигнализация, видеонаблюдение, видеодомофон, консьерж",,,,Сыганак 54,,51.124234931961,71.419264901635,2026-01-05T15:09:57.729875,,1
13487,1006400007,https://krisha.kz/a/show/1006400007?srchid=019b7a65-053f-7c09-b6ca-4d3c225ac156&srchtype=filter&srchpos=15213,krisha.kz,,,3,61.0,,9.0,5.0,6.0,59932,30500000,982,кирпичный,2001,,2.7,"не новый, но аккуратный ремонт",раздельный,лоджия,рядом охраняемая стоянка,полностью,,,"домофон, видеонаблюдение",,,,Рыскулбекова 6,Алматы р-н,51.15436,71.497866,2026-01-05T15:10:19.697299,,1
13488,1008366564,https://krisha.kz/a/show/1008366564?srchid=019b7a3b-e51d-764f-a61a-c2ea5132db39&srchtype=filter&srchpos=850,krisha.kz,,Space,2,61.0,,,10.0,12.0,85476,43500000,1401,монолитный,2020,,,,,,,,,,,,,,Е 103 5 — МОЖНО ЧАСТЬ В РАССРОЧКУ,Нура р-н,51.081668871027,71.379566137076,2026-01-05T15:10:35.671003,,1
13489,1008147247,https://krisha.kz/a/show/1008147247?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=15853,krisha.kz,,,2,73.0,,12.0,4.0,12.0,68774,35000000,942,кирпичный,2007,,,,,,паркинг,,,,,,,,С.сейфуллина 9/1 — Сарыарка,Сарыарка р-н,51.169803,71.405672,2026-01-05T15:11:02.353148,,1
13490,1007992299,https://krisha.kz/a/show/1007992299?srchid=019b7a85-720b-7c77-a45d-b7962b99e132&srchtype=filter&srchpos=14255,krisha.kz,,Феникс,2,37.0,,,3.0,9.0,39299,20000000,1062,кирпичный,2024,,2.9,свежий ремонт,совмещенный,,паркинг,частично,ламинат,,,,,,Е-810 2/21,Есильский р-н,51.099900139258,71.509105907666,2026-01-05T15:11:10.087861,,1
